0.555756,0.646759,1.033497
0.117676,0.350494,0.905015
0.226868,0.307617,1.031359
0.622925,0.313385,1.023289
0.354767,0.955383,0.978890
0.819214,0.287994,1.047510
0.684845,0.351379,0.984750
0.627380,0.657501,1.002552
0.693115,0.942322,1.017639
0.807037,0.778412,0.985621
0.743134,0.242767,1.039551
0.260406,0.101990,1.210936
0.015686,0.665680,1.266788
0.421875,0.492035,0.947905
0.840302,0.537231,0.978313
0.988678,0.097504,1.011222
0.415955,0.960419,1.009499
0.207245,0.260651,1.058131
0.437347,0.602081,1.010893
0.623260,0.862671,1.293902
0.718994,0.752197,0.922764
0.006348,0.098663,0.986701
0.408112,0.507507,0.947905
0.446655,0.814667,1.040224
0.671539,0.048889,1.091181
0.768250,0.097717,1.004027
0.709015,0.079773,0.999580
0.783752,0.669678,0.968653
0.458740,0.953644,1.079577
0.906525,0.662720,1.238681
0.296967,0.210052,1.114869
0.609406,0.432068,0.932819
0.265320,0.543243,1.009218
0.554626,0.058746,1.008924
0.764038,0.013062,1.083988
0.287170,0.990784,1.201762
0.100861,0.955322,1.004678
0.561218,0.736969,1.053247
0.657593,0.928986,0.946345
0.032562,0.542328,1.008864
0.607117,0.528412,1.207535
0.569824,0.408844,1.028315
0.954773,0.362549,1.036504
0.194733,0.558197,0.981521
0.066864,0.338409,1.021489
0.025818,0.336945,1.084092
0.660095,0.952789,1.028709
0.950012,0.516327,1.060100
0.332275,0.975372,1.019741
0.455322,0.811432,1.040224
0.994720,0.067719,1.011222
0.501678,0.114777,1.035317
0.892395,0.904205,1.038939
0.858978,0.280762,1.012770
0.146393,0.617126,1.012916
0.379089,0.186676,1.068292
0.797668,0.253052,0.961771
0.564880,0.105560,1.092537
0.048492,0.777466,1.075191
0.930176,0.035065,1.017483
0.660858,0.373291,1.005806
0.384338,0.404053,1.043843
0.157440,0.722839,0.995281
0.601196,0.406403,0.964254
0.452789,0.014771,1.245800
0.413818,0.958344,1.009499
0.696533,0.955383,0.946345
0.097229,0.821472,1.041015
0.311890,0.459808,1.075007
0.327362,0.649689,1.182114
0.335663,0.329041,0.947681
0.017273,0.482513,0.965787
0.085907,0.460205,1.045331
0.503052,0.392181,1.049112
0.775055,0.360474,0.998456
0.057800,0.475250,0.948020
0.825134,0.320587,0.925605
0.826935,0.032745,1.053527
0.202271,0.920929,1.050628
0.378235,0.484589,0.996430
0.945160,0.972015,1.038939
0.518585,0.187195,1.205748
0.090851,0.902466,1.036033
0.222595,0.742676,1.011014
0.278687,0.379517,1.099246
0.822021,0.480194,0.979057
0.309601,0.952820,1.085134
0.390411,0.428345,0.999900
0.734528,0.127502,0.988628
0.905426,0.158539,1.019656
0.011139,0.872223,0.993210
0.651184,0.236145,0.995652
0.782806,0.526581,1.030880
0.356598,0.370789,1.001492
0.665436,0.952789,1.070420
0.125793,0.638916,1.055608
0.408386,0.836487,0.944089
0.464386,0.788116,1.037438
0.933441,0.119385,1.037507
0.719452,0.180847,0.971448
0.346039,0.523895,1.023881
0.233093,0.543427,1.009556
0.612091,0.123047,0.943277
0.295380,0.405701,1.036011
0.810638,0.958832,1.092718
0.376678,0.984375,0.959954
0.712952,0.213715,1.005635
0.607971,0.103180,0.995361
0.406433,0.278168,1.021573
0.977997,0.244110,1.123652
0.182098,0.558746,0.997541
0.216064,0.323120,0.966537
